ISIN,Company Name,Year,RGS Product Category,Company Product Category Revenue
GB0006731235,Associated British Foods plc,2015,Food Ingredients,1831130690
GB0006731235,Associated British Foods plc,2015,Food Retail,12516886931
GB0006731235,Associated British Foods plc,2016,Agricultural Produce Processing and Storage,4105209418
GB0006731235,Associated British Foods plc,2016,Food Ingredients,1843213389
GB0006731235,Associated British Foods plc,2016,Food Retail,13137524795
GB0006731235,Associated British Foods plc,2017,Agricultural Produce Processing and Storage,4267212105
GB0006731235,Associated British Foods plc,2017,Food Ingredients,1886570232
GB0006731235,Associated British Foods plc,2017,Food Retail,13251481595
GB0006731235,Associated British Foods plc,2018,Agricultural Produce Processing and Storage,4143656876
GB0006731235,Associated British Foods plc,2018,Food Ingredients,1973618389
GB0006731235,Associated British Foods plc,2018,Food Retail,14660204213
GB0006731235,Associated British Foods plc,2019,Agricultural Produce Processing and Storage,3822763451
GB0006731235,Associated British Foods plc,2019,Food Ingredients,1935010567
GB0006731235,Associated British Foods plc,2019,Food Retail,14449356139
GB0006731235,Associated British Foods plc,2020,Agricultural Produce Processing and Storage,3806983256
GB0006731235,Associated British Foods plc,2020,Food Ingredients,1914317776
GB0006731235,Associated British Foods plc,2020,Food Retail,12001740789
GB0006731235,Associated British Foods plc,2021,Agricultural Produce Processing and Storage,4361043795
GB0006731235,Associated British Foods plc,2021,Food Ingredients,2063524959
GB0006731235,Associated British Foods plc,2021,Food Retail,12569986917
GB0006731235,Associated British Foods plc,2022,Agricultural Produce Processing and Storage,4796448518
GB0006731235,Associated British Foods plc,2022,Food Ingredients,2344331579
GB0006731235,Associated British Foods plc,2022,Food Retail,14669074224
GB0006731235,Associated British Foods plc,2023,Agricultural Produce Processing and Storage,5375710410
GB0006731235,Associated British Foods plc,2023,Food Ingredients,2643129098
GB0006731235,Associated British Foods plc,2023,Food Retail,16182273005
GB0006776081,Pearson PLC,2015,Education and Education Services,6826226404
GB0006776081,Pearson PLC,2016,Education and Education Services,6142013440
GB0006776081,Pearson PLC,2017,Education and Education Services,5811941229
GB0006776081,Pearson PLC,2018,Education and Education Services,5505626929
GB0006776081,Pearson PLC,2019,Education and Education Services,4935833956
GB0006776081,Pearson PLC,2020,Education and Education Services,4356158632
GB0006776081,Pearson PLC,2021,Education and Education Services,4714541559
GB0006776081,Pearson PLC,2022,Education and Education Services,4731267789
GB0006776081,Pearson PLC,2023,Education and Education Services,4566972499
GB0006825383,Persimmon Plc,2015,Residential Property Engineering and Construction,4433227653
GB0006825383,Persimmon Plc,2016,Residential Property Engineering and Construction,4232484129
GB0006825383,Persimmon Plc,2017,"Residential Property Acquisition, Development, Leasing and Management",414287482
GB0006825383,Persimmon Plc,2017,Residential Property Engineering and Construction,3993026160
GB0006825383,Persimmon Plc,2018,"Residential Property Acquisition, Development, Leasing and Management",498373243
GB0006825383,Persimmon Plc,2018,Residential Property Engineering and Construction,4485359187
GB0006825383,Persimmon Plc,2019,"Residential Property Acquisition, Development, Leasing and Management",558681802
GB0006825383,Persimmon Plc,2019,Residential Property Engineering and Construction,4096999883
GB0006825383,Persimmon Plc,2020,"Residential Property Acquisition, Development, Leasing and Management",384125478
GB0006825383,Persimmon Plc,2020,Residential Property Engineering and Construction,3883935391
GB0006825383,Persimmon Plc,2021,"Residential Property Acquisition, Development, Leasing and Management",496553451
GB0006825383,Persimmon Plc,2021,Residential Property Engineering and Construction,4468981058
GB0006825383,Persimmon Plc,2022,"Residential Property Acquisition, Development, Leasing and Management",470022693
GB0006825383,Persimmon Plc,2022,Residential Property Engineering and Construction,4230204235
GB0006825383,Persimmon Plc,2023,"Residential Property Acquisition, Development, Leasing and Management",436639000
GB0006825383,Persimmon Plc,2023,Residential Property Engineering and Construction,2794235000
GB0006928617,UNITE Group plc,2015,Diversified Utilities,146016160.280137
GB0006928617,UNITE Group plc,2015,"Residential Property Acquisition, Development, Leasing and Management",161734196.719864
GB0006928617,UNITE Group plc,2016,Diversified Utilities,8620976.05879629
GB0006928617,UNITE Group plc,2016,"Residential Property Acquisition, Development, Leasing and Management",140521914.941204
GB0006928617,UNITE Group plc,2017,Diversified Utilities,4587812.16969329
GB0006928617,UNITE Group plc,2017,"Residential Property Acquisition, Development, Leasing and Management",156795238.830307
GB0006928617,UNITE Group plc,2018,"Residential Property Acquisition, Development, Leasing and Management",163402855
GB0006928617,UNITE Group plc,2019,Diversified Utilities,10452147.9752651
GB0006928617,UNITE Group plc,2019,"Residential Property Acquisition, Development, Leasing and Management",196473914.024735
GB0006928617,UNITE Group plc,2020,Diversified Utilities,7784389.8557017
GB0006928617,UNITE Group plc,2020,"Residential Property Acquisition, Development, Leasing and Management",286929890.144298
GB0006928617,UNITE Group plc,2021,Diversified Utilities,56598008.6035193
GB0006928617,UNITE Group plc,2021,"Residential Property Acquisition, Development, Leasing and Management",304197411.396481
GB0006928617,UNITE Group plc,2022,"Residential Property Acquisition, Development, Leasing and Management",313597420
GB0006928617,UNITE Group plc,2023,"Residential Property Acquisition, Development, Leasing and Management",351475300
GB0007099541,Prudential plc,2015,Investment and Investment Advisory Services,3627580945.98649
GB0007099541,Prudential plc,2015,Life and Health Insurance,57251865811.0135
GB0007099541,Prudential plc,2016,Investment and Investment Advisory Services,2972775260.30318
GB0007099541,Prudential plc,2016,Life and Health Insurance,85798754387.6968
GB0007099541,Prudential plc,2017,Investment and Investment Advisory Services,3485150274.65897
GB0007099541,Prudential plc,2017,Life and Health Insurance,113559200297.341
GB0007099541,Prudential plc,2018,Investment and Investment Advisory Services,2402728238.87436
GB0007099541,Prudential plc,2018,Life and Health Insurance,29227122903.1256
GB0007099541,Prudential plc,2019,Investment and Investment Advisory Services,779821229.436685
GB0007099541,Prudential plc,2019,Life and Health Insurance,96419250900.5633
GB0007099541,Prudential plc,2020,Investment and Investment Advisory Services,532984143
GB0007099541,Prudential plc,2020,Life and Health Insurance,58923528914
GB0007099541,Prudential plc,2021,Investment and Investment Advisory Services,2078854810
GB0007099541,Prudential plc,2021,Other Insurance,23968262196
GB0007099541,Prudential plc,2022,Investment and Investment Advisory Services,-450983099.08324
GB0007099541,Prudential plc,2022,Other Insurance,-7618685918.91676
GB0007099541,Prudential plc,2023,Investment and Investment Advisory Services,3949924534
GB0007099541,Prudential plc,2023,Other Insurance,16022950284
GB0007188757,Rio Tinto plc,2016,Aluminum and Aluminum Ore,9045630021.80006
GB0007188757,Rio Tinto plc,2016,Diversified Mining,24735369978.1999
GB0007188757,Rio Tinto plc,2017,Aluminum and Aluminum Ore,10520876719.5262
GB0007188757,Rio Tinto plc,2017,Diversified Mining,29509123280.4738
GB0007188757,Rio Tinto plc,2018,Aluminum and Aluminum Ore,11528674492.4154
GB0007188757,Rio Tinto plc,2018,Diversified Mining,28993325507.5846
GB0007188757,Rio Tinto plc,2019,Aluminum and Aluminum Ore,9831404467.15714
GB0007188757,Rio Tinto plc,2019,Diversified Mining,33333595532.8429
GB0007188757,Rio Tinto plc,2020,Aluminum and Aluminum Ore,8787844295.92657
GB0007188757,Rio Tinto plc,2020,Diversified Mining,35823155704.0734
GB0007188757,Rio Tinto plc,2021,Aluminum and Aluminum Ore,12060401954.0368
GB0007188757,Rio Tinto plc,2021,Diversified Mining,51434598045.9633
GB0007188757,Rio Tinto plc,2022,Aluminum and Aluminum Ore,13361939754.5176
GB0007188757,Rio Tinto plc,2022,Diversified Mining,42192060245.4824
GB0007188757,Rio Tinto plc,2023,Aluminum and Aluminum Ore,11588704178.8856
GB0007188757,Rio Tinto plc,2023,Diversified Mining,42452295821.1144
GB0007323586,Renishaw plc,2016,Research Equipment and Supplies Manufacturing,583644251
GB0007323586,Renishaw plc,2017,Research Equipment and Supplies Manufacturing,697285066
GB0007323586,Renishaw plc,2018,Research Equipment and Supplies Manufacturing,807342441
GB0007323586,Renishaw plc,2019,Research Equipment and Supplies Manufacturing,730477733
GB0007323586,Renishaw plc,2020,Research Equipment and Supplies Manufacturing,630421970
GB0007323586,Renishaw plc,2021,Research Equipment and Supplies Manufacturing,781291573
GB0007323586,Renishaw plc,2022,Research Equipment and Supplies Manufacturing,816766600
GB0007323586,Renishaw plc,2023,Research Equipment and Supplies Manufacturing,874005709
GB0007323586,Renishaw plc,2024,Research Equipment and Supplies Manufacturing,874011854
GB0007668071,Close Brothers Group plc,2016,Corporate and Commercial Banking Services,868780287
GB0007668071,Close Brothers Group plc,2016,Investment and Investment Advisory Services,134747808
GB0007668071,Close Brothers Group plc,2017,Corporate and Commercial Banking Services,839498564
GB0007668071,Close Brothers Group plc,2017,Investment and Investment Advisory Services,130352199
GB0007668071,Close Brothers Group plc,2018,Corporate and Commercial Banking Services,929741967
GB0007668071,Close Brothers Group plc,2018,Investment and Investment Advisory Services,155563084
GB0007668071,Close Brothers Group plc,2019,Corporate and Commercial Banking Services,896418810
GB0007668071,Close Brothers Group plc,2019,Investment and Investment Advisory Services,155070150
GB0007668071,Close Brothers Group plc,2020,Corporate and Commercial Banking Services,930502218
GB0007668071,Close Brothers Group plc,2020,Investment and Investment Advisory Services,161661992
GB0007668071,Close Brothers Group plc,2021,Corporate and Commercial Banking Services,1102482138.61679
GB0007668071,Close Brothers Group plc,2021,Investment and Investment Advisory Services,188873061.383212
GB0007668071,Close Brothers Group plc,2022,Corporate and Commercial Banking Services,1035115978.93134
GB0007668071,Close Brothers Group plc,2022,Investment and Investment Advisory Services,194338659.06866
GB0007668071,Close Brothers Group plc,2023,Corporate and Commercial Banking Services,953181941.887616
GB0007668071,Close Brothers Group plc,2023,Investment and Investment Advisory Services,174909067.112384
GB0007908733,SSE plc,2015,Diversified Utilities,282853121
GB0007908733,SSE plc,2015,"Gas Network Supply, Management, and Maintenance",11898507
GB0007908733,SSE plc,2015,"Power Distribution, Storage and Grid Maintenance",43053920029
GB0007908733,SSE plc,2016,Diversified Utilities,237483676
GB0007908733,SSE plc,2016,"Gas Network Supply, Management, and Maintenance",63832694
GB0007908733,SSE plc,2016,"Power Distribution, Storage and Grid Maintenance",37526589432
GB0007908733,SSE plc,2017,Diversified Utilities,5488796244
GB0007908733,SSE plc,2017,"Power Distribution, Storage and Grid Maintenance",35891055760
GB0007908733,SSE plc,2018,Diversified Utilities,5620708079
GB0007908733,SSE plc,2018,"Gas Network Supply, Management, and Maintenance",39221818
GB0007908733,SSE plc,2018,"Power Distribution, Storage and Grid Maintenance",3893514718
GB0007908733,SSE plc,2019,Diversified Utilities,5154409037
GB0007908733,SSE plc,2019,"Power Distribution, Storage and Grid Maintenance",3481692887
GB0007908733,SSE plc,2020,Diversified Utilities,4711428639
GB0007908733,SSE plc,2020,"Power Distribution, Storage and Grid Maintenance",4202924991
GB0007908733,SSE plc,2021,Diversified Utilities,3354195324
GB0007908733,SSE plc,2021,Financial Data Processing and Analytics Software Solutions,123246217
GB0007908733,SSE plc,2021,"Gas Network Supply, Management, and Maintenance",9766162
GB0007908733,SSE plc,2021,"Power Distribution, Storage and Grid Maintenance",5902613479
GB0007908733,SSE plc,2022,Diversified Utilities,7110851457
GB0007908733,SSE plc,2022,"Power Distribution, Storage and Grid Maintenance",7919865441
GB0007908733,SSE plc,2023,Diversified Utilities,7502227590
GB0007908733,SSE plc,2023,"Power Distribution, Storage and Grid Maintenance",5697895970
GB0007973794,Serco Group plc,2015,Life Science Services,1890962493
GB0007973794,Serco Group plc,2015,Public Sector Software Solutions,2962869486
GB0007973794,Serco Group plc,2016,Life Science Services,1769067184
GB0007973794,Serco Group plc,2016,Public Sector Software Solutions,2293675010
GB0007973794,Serco Group plc,2017,Guarding and Armoured Transportation Services,1718856184
GB0007973794,Serco Group plc,2017,Life Science Services,1631670627
GB0007973794,Serco Group plc,2017,Public Sector Software Solutions,453184604
GB0007973794,Serco Group plc,2018,Guarding and Armoured Transportation Services,1734359154
GB0007973794,Serco Group plc,2018,Life Science Services,1591818219
GB0007973794,Serco Group plc,2018,Public Sector Software Solutions,456424339
GB0007973794,Serco Group plc,2019,Guarding and Armoured Transportation Services,1737173714
GB0007973794,Serco Group plc,2019,Life Science Services,1960938324
GB0007973794,Serco Group plc,2019,Public Sector Software Solutions,445998333
GB0007973794,Serco Group plc,2020,Guarding and Armoured Transportation Services,2279257095
GB0007973794,Serco Group plc,2020,Life Science Services,2286694752
GB0007973794,Serco Group plc,2020,Public Sector Software Solutions,415739367
GB0007973794,Serco Group plc,2021,Guarding and Armoured Transportation Services,2931597662
GB0007973794,Serco Group plc,2021,Life Science Services,2789666306
GB0007973794,Serco Group plc,2021,Public Sector Software Solutions,363905396
GB0007973794,Serco Group plc,2022,Guarding and Armoured Transportation Services,2586984798
GB0007973794,Serco Group plc,2022,Life Science Services,2739971900
GB0007973794,Serco Group plc,2022,Public Sector Software Solutions,257934776
GB0007973794,Serco Group plc,2023,Guarding and Armoured Transportation Services,4840327900
GB0007973794,Serco Group plc,2023,Life Science Services,1075812300
GB0007973794,Serco Group plc,2023,Public Sector Software Solutions,288207200
GB0007980591,BP p.l.c.,2015,Oil and Gas Services,22393000000
GB0007980591,BP p.l.c.,2015,Petroleum,200501000000
GB0007980591,BP p.l.c.,2016,Oil and Gas Services,16616000000
GB0007980591,BP p.l.c.,2016,Petroleum,166392000000
GB0007980591,BP p.l.c.,2017,Oil and Gas Services,22155000000
GB0007980591,BP p.l.c.,2017,Petroleum,218053000000
GB0007980591,BP p.l.c.,2018,Oil and Gas Services,28641000000
